Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
88433,2.104982967,0.121034682,-2.164692798,-0.126292201,0.696979817,-1.310606269,0.76348193,-0.499047824,-0.144902604,0.168271404,0.914545563,1.229137356,0.596592377,0.849213581,-0.385559892,-0.390557889,-0.658758149,-0.039295762,0.507798815,-0.169400484,0.189569247,0.689991948,-0.105972094,-0.256415559,0.474430923,0.237856451,-0.086188422,-0.089957815,7.57,1
88434,1.978969522,-0.118776576,-0.404802087,1.180780096,-0.232436463,0.015421099,-0.543243742,0.057007632,0.8816042,0.208069705,-0.988917414,0.252659435,0.288181458,-0.04208921,0.861639159,0.459208294,-0.811690065,0.316405168,-0.773119876,-0.224078655,0.214593537,0.763430573,0.167770015,0.589403109,-0.061702502,-0.584686055,0.056888714,-0.025180764,1,1
88434,-0.812253304,0.914797029,1.547101912,-0.762729802,-0.086416131,-0.352372211,0.521984868,-0.134215759,0.901356885,0.187721837,-0.89743894,0.237187876,0.614848598,-0.848630022,-0.016857667,0.051080813,-0.654570027,-0.074349219,-0.500408302,0.381713586,0.092470933,0.887320842,-0.243961483,0.054285918,-0.246090971,0.534343878,0.425407376,0.131738858,9.2,1
88435,1.208876333,-1.642773324,0.401158583,1.925074017,-1.606097761,0.526507826,-0.829267812,0.206228893,1.923434242,-0.215443291,-1.447863958,0.738489322,0.272339558,-0.84785638,-0.500889462,0.162702724,-0.33731033,0.323341799,-0.633517039,0.427834308,0.387360014,0.79559255,-0.138295685,0.016382206,-0.33762256,-0.555548495,0.0595349,0.041515951,344.07,1
88437,-0.098149147,0.936935811,0.332668789,-0.678963871,0.49396901,-1.006109515,1.218990304,-0.391804598,0.3009156,0.096696953,-0.775437408,0.031969574,-0.09795845,-0.145954229,-0.30101521,-0.248714754,-0.461487213,-0.870581451,-0.182442759,0.148097426,-0.33850443,-0.549557119,0.052242392,-0.025655305,-0.481343817,0.120015246,0.19654054,-0.068475483,11.99,1
88438,-0.431228546,0.686898435,-0.950663716,-0.818307057,0.170344168,-0.555669329,1.296950387,0.038852446,-0.181528831,-0.998858021,-1.184625124,0.42323122,0.473529904,0.458173734,-0.339821209,-0.217127254,-0.308305977,-0.487185262,0.117537828,-0.218347321,-0.032504897,-0.195075684,0.072415361,0.599392092,-0.100072694,-0.186625359,-0.204001981,-0.125952375,149.95,1
88439,1.967166925,0.317981364,-2.538239113,1.29106075,1.169955079,-0.396594799,0.530732443,-0.112192252,0.033605088,-0.176783278,0.595367521,0.060394575,-1.220611084,-0.634107755,-0.886856834,0.145665562,0.644026182,0.793097701,0.024142249,-0.206915219,-0.011368854,0.036306376,-0.070316669,0.072967337,0.469130859,-0.511774605,-0.016601194,-0.034296791,33.89,1
88443,1.995756846,0.047671054,-1.743957679,1.21732509,0.509548369,-0.668981072,0.444882101,-0.171248931,0.182175183,0.466878514,0.186799021,0.138052116,-1.730897378,0.999035183,-1.036150825,-0.378758845,-0.41422764,0.120106965,0.197410897,-0.359732794,0.067259082,0.304892357,-0.043084635,-0.429117036,0.420718881,-0.482397734,-0.029510627,-0.077538439,14.85,1
88444,-2.365023585,-1.388369656,0.290320725,-1.584746521,-2.393643275,0.91772122,2.914028591,0.356290677,-0.217430299,-2.268387839,0.087334922,0.253773061,-0.913415611,0.471576317,-1.116943215,0.670808703,-0.548658966,0.257536254,0.294586694,1.438802911,0.075755735,-1.324398852,1.661155898,-0.452273725,0.529302203,0.414296643,-0.456507202,0.021707992,781.68,1
88446,-0.879499979,0.570991202,0.645884267,-0.7987934,0.102559467,-0.483319773,0.834480721,-0.637605145,1.172642636,-0.008414313,1.367204386,0.282051681,-0.539501793,-1.83394513,-0.149613515,0.617941219,-0.140519738,0.78278594,-0.033826717,-0.352533248,-0.204906236,-0.283356599,0.077748299,-0.058347278,-0.91690284,-0.520424509,-1.154620252,-0.237919872,62.92,1
88450,1.994722427,-0.432015073,-0.595765743,0.118463987,-0.180599982,0.422910199,-0.742895084,0.165050517,0.818553924,0.178219016,0.519637007,1.207116878,0.919758188,-0.170789766,-0.11471053,0.629415821,-0.97337182,0.595738437,0.036035195,-0.099008308,0.275992734,0.980432003,0.0850831,0.307756371,-0.155774533,0.619672768,-0.024798182,-0.056036162,5.99,1
88451,1.942170872,-0.069633581,-1.705644206,0.313889355,0.198187113,-0.796153961,0.067001067,-0.139390983,0.763649449,-0.684462532,0.952890727,0.973927429,-0.022998676,-1.290464731,-0.821685323,0.263290385,0.707468255,0.597891334,0.522904428,-0.094425003,-0.195655697,-0.391260631,0.10629898,-0.445804831,-0.057894937,-0.092029449,-0.015606445,-0.029046354,40,1
88452,-0.484679883,1.208624777,3.167153669,4.405435382,-0.458494502,1.476505363,-0.117882733,0.309947231,-1.646238925,1.072113157,-1.095850664,-0.114325751,1.839250677,-0.702343665,1.226453171,0.533877727,-0.248569606,0.790527087,0.896087384,0.471528274,0.281472457,0.885142245,-0.219980654,-0.073912171,0.014258418,0.544577143,0.150126865,0.116817573,60.85,1
88459,1.841387713,0.21660109,0.20333636,3.861976323,-0.336626746,0.226960486,-0.509426519,0.127454921,-0.277242046,1.409267866,-1.37881606,-0.49988506,-0.397595394,-0.083546921,-0.284706257,1.210813637,-0.894582416,0.113623946,-1.908431812,-0.293680387,0.266612046,0.824650823,0.142547743,-0.039863377,-0.208585772,0.105524029,0.009200502,-0.032446239,17.45,1
88459,2.090177664,0.188234243,-1.821244971,0.330477459,0.65375678,-0.604139672,0.204560751,-0.225219676,0.421535568,-0.403715467,-0.691505821,0.388281908,0.724601089,-0.978967959,0.208312647,0.319805317,0.381927041,-0.370158264,0.094365627,-0.114850322,-0.372705087,-0.927894949,0.301533585,0.190029923,-0.210710697,0.19411615,-0.055779242,-0.033007464,0.89,1
88460,2.280960699,-1.094277011,-2.437720431,-1.490466304,-0.358319747,-1.677055946,0.116238948,-0.678558722,-2.141142004,1.719177838,-0.64659523,-0.929040221,0.0759241,0.321640945,-0.662414742,-1.517603824,0.925610646,-0.485885011,-0.155340206,-0.349962877,0.168021056,0.873812982,-0.116318147,1.20656515,0.60106287,0.237055765,-0.085271445,-0.067553709,70,1
88461,-2.831336711,3.127494307,-2.576543432,-0.67977021,-0.988521654,-1.008242244,-0.893300471,2.027404908,-0.12337427,0.406891291,-0.043651053,1.566148378,0.589163054,1.736767169,-0.324269617,0.263128695,-0.012748838,0.73658303,0.206844154,0.087449253,0.488461408,1.281364697,0.169850366,-0.372910798,-0.411418688,-0.192273407,0.276873532,0.293260478,1.29,1
88467,-0.250994117,1.371875754,-0.534244707,-0.082144836,0.412253946,-1.565025756,0.896874449,-0.157504251,-0.107696103,-0.703539074,0.000786564,0.441942717,0.812881278,-0.915810332,0.605588374,-0.170107164,0.649758019,0.361525883,-0.425275907,-0.004897238,0.307195056,1.204726718,-0.095733068,0.357396908,-0.369997635,-0.201682412,-0.019518609,-0.096576767,3.54,1
88467,0.034957618,0.86674357,0.296878629,-0.593582805,0.45719025,-1.042586753,0.999165305,-0.188398177,-0.064922946,-0.421653161,-0.853830697,0.22817791,0.137617816,0.091845183,-0.370291601,-0.158393984,-0.359538434,-0.853946945,-0.15631776,-0.038565108,-0.253629988,-0.537109914,0.072326223,-0.016377298,-0.500268601,0.143020896,0.251548493,0.097118512,1.78,1
88470,2.035199171,-0.061171645,-1.166551688,0.207951166,0.17487456,-0.598055239,0.111655793,-0.184577929,0.186385314,0.21178326,0.845408282,1.448011899,0.802318769,0.304731748,-0.673525385,0.092282688,-0.645845891,-0.450510009,0.482536218,-0.160685052,-0.244743152,-0.560213679,0.285097418,-0.374480282,-0.273496989,0.201447264,-0.066682926,-0.07244125,1.29,1
88471,1.917759464,-0.440812651,-1.199686611,0.298502077,-0.05976858,0.231018196,-0.705567449,0.215295211,1.003566375,-0.273890901,0.410869244,0.118963356,-0.579936043,-1.072628588,0.139844566,1.196846629,-0.092927575,1.453647996,-0.005840299,-0.053644179,0.204081661,0.602734018,0.014753756,0.038363282,-0.18276291,0.626341206,-0.032212034,-0.026440329,51.68,1
88471,-0.518595817,0.056019311,-0.017785403,-1.057610257,1.949265432,0.250774059,1.334046972,-0.663378637,0.475714344,0.756544558,0.13360841,0.124492693,0.009714103,-0.51657943,-0.752481721,0.158957163,-1.37764635,-0.04710593,0.650022636,-0.099281691,-0.497869827,-0.55594044,0.324364774,-0.420566659,-0.354381141,0.065356119,-0.525725785,-0.630114024,9.03,1
88472,-0.092552857,0.851990286,0.322805095,-0.668804221,0.425345471,-1.067143128,1.080688101,-0.309841198,0.502951666,0.144350932,-0.999869031,-0.660426277,-1.408913444,0.115393485,-0.15875459,-0.191658774,-0.384910976,-0.711712521,-0.172091071,0.060547944,-0.35337858,-0.657197999,0.058193768,-0.061548764,-0.527767745,0.124277306,0.184715238,-0.069502494,0.89,1
88473,-0.001125683,0.707445296,-1.817895132,-0.71569599,3.772019634,3.196361692,0.93734368,0.695271031,-0.858549991,-0.346424223,-0.414253384,-0.126738291,-0.560352622,0.777441282,-0.41528377,-0.787501099,-0.395796186,-0.47752478,-0.48969115,-0.133344387,0.231781223,0.642118583,-0.294262274,0.716138225,0.406214534,-0.43027916,0.070443006,0.04238234,9.99,1
88474,1.799970732,-0.738667178,-0.741808155,0.202527792,-0.389219603,0.201157968,-0.590972731,0.160855071,1.083918343,0.035291095,0.438602947,0.616664518,-0.355660312,0.274219324,0.433639258,0.652653305,-1.050839854,1.025465159,0.036197242,-0.001778267,0.288227693,0.690869402,0.039607324,0.353769172,-0.155988532,-0.282950276,0.003004685,-0.02743285,104.17,1
88475,-0.064399877,0.837608659,-0.189642785,-0.827896094,0.934975954,-0.527541167,1.019660944,-0.198301462,0.054488825,-0.31044895,-1.799020472,-0.058244579,0.481298087,-0.044217665,-0.345160791,0.19015985,-0.81257251,-0.448193504,0.314515908,-0.011972946,-0.313694686,-0.733616732,0.014603238,-1.004700903,-0.335108474,0.191841165,0.12407193,0.076018147,10.72,1
88476,1.962626701,0.539036989,-1.080545911,3.555321679,0.995657829,0.587834896,0.201904501,-0.090966882,-0.981898233,1.428053993,-1.809237881,0.056280754,1.319390503,-0.119560801,-0.87560758,0.899753678,-1.11229972,-0.063481968,-1.360135213,-0.135555159,0.254240451,0.836833553,-0.089072106,0.077133936,0.369647396,0.248688851,-0.034671446,-0.047635431,21.3,1
88476,2.08209972,-0.466214049,-1.909508169,0.434576004,0.322342834,-0.227387685,0.076459787,-0.166753438,-1.006901693,1.240778967,-0.012716918,0.206738296,-0.568680212,0.662560615,-1.276005944,-1.818533786,-0.303617506,1.508096344,-0.474811836,-0.623176105,-0.285156614,-0.303681629,0.030164842,0.296388098,0.369812422,-0.522448189,-0.010995831,-0.059554363,39.99,1
88476,1.843212469,-0.590613332,-0.599715447,0.656413754,-0.649728066,-0.570865438,-0.289857944,-0.134477694,1.395209588,-0.237221807,-1.049816744,0.672191068,0.187838274,-0.203533866,-0.136952641,-0.406565536,-0.194096308,-0.119562088,-0.120768791,-0.090149376,0.246749013,0.906861271,-0.026669666,0.043356619,0.089663848,-0.117579566,0.01934404,-0.033603695,80.42,1
88477,-0.628578631,0.766180032,1.883152804,0.050401128,1.006968143,1.246898329,0.689676147,0.129747043,-0.48893757,-0.386177395,0.160092512,0.656703902,0.939426631,-0.344253504,-0.148468924,0.433209384,-1.170539898,0.688811792,0.614413935,0.227628897,-0.192240711,-0.441368195,-0.317575963,-0.251577276,0.46540244,-0.760262852,-0.077118891,-0.149296496,34.99,1
88478,-0.582610099,0.676172448,1.639172875,-0.990663614,-0.055608326,-0.645534933,0.445218389,0.06730706,0.509108734,-0.889396262,-1.061397071,-0.032902106,-0.237936262,-0.143885045,0.320653513,0.2032297,-0.578901597,-0.076043428,-0.068794214,0.028154696,-0.18729686,-0.393485752,-0.078276146,-0.056912705,-0.263309717,-0.256610204,0.358457232,0.198540814,3.07,1
88479,-0.796031642,0.386263194,1.876703716,2.391225062,-0.628515121,1.292938833,0.686637207,-0.127243588,-1.093986614,1.317831911,-1.177844145,-2.043625879,-1.168998099,-0.18298801,1.848379496,0.558488514,0.077088061,0.368542682,1.808770169,0.147927091,-0.022486978,0.232705583,0.091264879,0.669929816,-0.300510367,2.760578174,-0.347516392,-0.214693055,179.61,1
88481,2.073921887,0.119123197,-2.033811794,1.021483187,0.956835559,-0.220834686,0.460854027,-0.160089573,0.127009182,0.452689038,-0.371446545,0.268509144,-0.881401916,0.80759096,-1.060900687,-0.192184298,-0.732280085,0.277673914,0.483332495,-0.31439773,0.017945082,0.230168649,-0.134798729,-1.172193656,0.551151203,-0.43628992,-0.023458952,-0.085880046,2.4,1
88483,1.931645533,-0.029119662,-1.82610615,0.248609114,1.022165017,0.669264704,-0.079082069,0.228779769,0.52164036,-0.515734548,0.059441319,0.276967115,-0.230108176,-0.707163127,1.052388759,-0.603612303,1.369583409,-1.714379359,-1.087463805,-0.264911565,-0.279189042,-0.605652442,0.428335455,-0.533645758,-0.496345244,0.271668804,-0.011631826,-0.041924947,5.49,1
88483,1.977937774,0.144032975,-1.754578482,0.547373031,0.2282284,-1.452308424,0.396879499,-0.458757447,0.443710503,-0.520471263,-0.238701097,0.559874662,0.982624612,-0.915007497,0.801577888,0.180794129,0.320231624,0.409921804,-0.429847601,-0.053559428,0.22912905,0.786330321,-0.078151537,-0.059241,0.278190684,-0.10754354,-0.004366951,-0.022054683,47.14,1
88486,2.053454591,-0.022310366,-1.055762476,0.404131523,-0.066610913,-1.116761673,0.205318517,-0.338478915,0.461957204,0.049586272,-0.60276818,0.732636059,0.575434016,0.178582548,0.030879411,-0.187931106,-0.261127966,-1.021744756,0.070695159,-0.197289278,-0.277348511,-0.633361468,0.340591515,0.000896755,-0.296080814,0.199315246,-0.064225962,-0.059357706,1.98,1
88486,-0.878800856,0.858045655,1.487504798,-0.697206559,0.145645317,0.154031792,0.47781059,-0.08886683,0.681392597,0.144648178,0.304476092,0.067728832,-0.857029475,-0.144743549,0.066306228,0.194782052,-0.917657677,0.715026481,0.826839778,0.056717965,-0.141372491,-0.305167818,-0.168883528,-0.556425163,-0.332561857,-0.58079922,-0.329995343,-5.97E-05,11.11,1
88487,2.048291305,0.095117808,-1.712216564,0.426275584,0.391721748,-0.816389999,0.155407464,-0.191763368,0.550126738,-0.378842943,-0.563923393,-0.036894858,-0.340207485,-0.756264176,0.295561119,0.270681273,0.561448801,-0.353832011,-0.027868915,-0.171734507,-0.356775219,-0.953605265,0.346978914,0.498077934,-0.292814548,0.175769857,-0.063648378,-0.03019361,9.99,1
88489,1.851459688,-0.622785886,-1.881227018,0.261777629,0.155833361,-0.71788641,0.294115256,-0.286062788,0.891512047,-0.017852364,-1.855473456,-0.748812855,-1.046442313,0.694570921,1.016055919,0.205983712,-0.818057447,0.511170429,0.097595324,0.010665797,0.26707344,0.539515377,-0.245327331,-0.994174548,0.292141098,-0.050998413,-0.054710132,-0.044677338,152.13,1
88491,-0.31721763,1.115974356,-0.073667971,-0.5505711,0.139218544,-1.07359416,0.69334253,0.220264174,-0.278568425,-0.661565366,-0.954387685,0.533102061,0.477199513,0.353566058,-0.439231002,-0.047427463,-0.207638636,-0.846061325,-0.165319949,-0.109952294,-0.202684863,-0.526014109,0.146391916,-0.010861921,-0.462894776,0.144237178,0.124825877,0.035392658,11.99,1
88491,-0.641096485,0.290402194,-2.323692361,-3.76607135,2.092122493,3.719492198,-0.429920022,-2.163613152,-2.054856226,1.837508545,-0.347082361,-1.124166914,-0.151382608,-0.152012579,-0.783336155,-1.44012142,0.655535189,-0.471897263,-0.297035346,-0.920152782,2.307816619,-0.283834562,0.084473103,0.685846846,0.155291928,-0.000899684,-0.506323818,-0.223707448,59.9,1
88496,-0.00364776,0.566371295,0.078933275,-0.755541264,0.396782437,-0.628049305,0.758183745,0.11053844,0.115794931,-0.174657361,-0.024316527,-0.699441427,-2.625917914,0.809293179,-0.786139728,0.34232058,-0.652047981,0.201436836,0.367263129,-0.151430602,-0.255971473,-0.747204496,0.07325735,-0.486862396,-0.550184392,0.153400346,0.22075085,0.078854739,15.99,1
88497,2.132995259,0.095574229,-2.288570398,-0.076963123,0.764647407,-1.258006372,0.744098133,-0.489743559,0.212094242,0.006753882,-0.721264857,0.143450333,-0.158525664,0.819094626,0.483222142,-0.634767917,-0.259561789,-0.548228473,0.091647983,-0.212590589,0.141714652,0.511179903,-0.018522335,0.658685617,0.454542305,0.21703941,-0.089539767,-0.072921173,8.76,1
88497,-1.279645892,2.127226364,-1.867262552,-1.806448107,1.542703917,-0.758117391,1.567143118,-0.231749657,0.510934218,1.528400422,-0.232781344,0.379656223,0.254066619,0.340492314,-0.73756195,-0.219950316,-1.22098381,0.413998334,0.483703794,0.780379049,0.037294087,0.68881444,-0.36400812,-1.346170487,0.164800363,0.179151968,1.020560252,0.608745399,0.77,1
88501,2.041722645,-0.062899158,-1.657287255,0.303077934,0.402021819,-0.811220094,0.383671155,-0.308393938,0.62358876,-0.083821979,-0.984549123,0.356326554,-0.034239848,0.438088859,0.130157464,-0.42579855,-0.339081653,-0.51750523,0.250426898,-0.172784215,-0.133240158,-0.296517309,0.161938597,0.568743822,0.139408582,-0.442629345,-0.034683086,-0.048209934,28.86,1
88502,-0.201805362,-0.438430018,2.12091255,-1.336089417,-0.368567283,0.790326366,0.460712536,-1.248267235,-1.849984175,3.116498227,1.468772512,-0.797590048,1.107198901,-1.616193403,0.733063706,-1.905786697,0.664461405,0.69295064,2.994884136,0.308373943,-0.305276349,0.40489751,-0.468395905,0.809220008,0.000202589,0.134908392,-1.331190257,-1.006488152,54,1
88503,1.488397758,-1.783056454,-2.315726571,-0.520152621,0.023237115,0.173489374,0.323155587,-0.267231638,-0.994640122,0.859654358,-0.076218272,0.830231646,1.287325832,0.269786128,-0.831209245,-1.238519862,-0.640270746,1.325415751,-0.031650343,0.285278451,-0.305677029,-1.168647928,-0.147701398,-0.267090557,-0.203955268,0.446812736,-0.145633982,-0.009368775,389.99,1
88503,1.903509806,-1.48347337,-2.28347772,-2.748198649,-0.474545491,-1.344659427,0.224039897,-0.52349257,0.393573115,-0.309921629,0.739209877,1.592555058,1.134837782,0.521298229,0.227967689,-2.580384105,-0.240239356,1.73594122,0.732209519,-0.177383629,-0.09936948,0.071631027,-0.193956639,-0.456882706,0.359671157,-0.712059285,0.003390393,-0.038953159,189.98,1
88504,2.042606913,-0.844706731,-0.372055244,-1.006071614,-0.795485412,0.072308429,-1.146601551,0.149014841,1.912898005,-0.39177483,-1.346305097,-0.034764743,0.248199003,-0.275859361,1.920495687,1.001227077,-1.066863002,0.766325433,0.096187617,-0.067856257,0.191552602,0.607364152,0.186670074,0.084277536,-0.494621863,0.662371848,-0.017785531,-0.035876291,24.9,1
88504,-1.159579551,-0.378063169,1.561722757,-2.158014921,0.361211287,-0.077744478,0.250506094,0.218169959,0.834836034,-1.629160303,-1.596254615,-0.528839031,-0.709660759,-0.255756994,0.295437835,0.327827124,-0.638954033,0.373873146,-0.250934085,0.191669375,0.254030004,0.503291299,-0.262273533,0.324628762,0.720619437,0.832019171,-0.072551377,0.056762977,87,1
88504,1.755073515,-0.700895453,-0.885985586,0.349486849,0.269752659,1.357046167,-0.594278418,0.388022865,1.360279419,-0.377456766,-0.485327977,0.921381273,0.309506207,-0.170522124,0.668096892,-1.241035098,0.574729544,-1.429522397,-1.149618266,-0.168247737,0.310747038,1.192782547,0.092368754,-0.288257073,-0.086958796,-0.052341589,0.067704264,-0.040125764,68.06,1
88505,2.053425131,-0.115763571,-1.341542949,0.390492107,-0.158887149,-1.400266297,0.190811782,-0.342007507,0.775982127,0.045906944,-0.890541344,-0.334506674,-1.129456041,0.728315931,0.872230053,-0.161904898,-0.431069071,0.080726915,-0.230183939,-0.302589118,0.237904268,0.77440489,0.006642015,0.051446348,0.222992609,-0.108240507,-0.029258928,-0.059396329,11.45,1
